date_time,temperature,humidity,battery
2021-09-09 04:18:00,22.56154,41.54,100.0
2021-09-09 04:19:00,22.566499999999998,41.5,100.0
2021-09-09 04:20:00,22.541433333333334,41.43333333333333,100.0
2021-09-09 04:21:00,22.54133333333333,41.333333333333336,100.0
2021-09-09 04:22:00,22.5413,41.3,100.0
2021-09-09 04:23:00,22.561320000000002,41.32,100.0
2021-09-09 04:24:00,22.6414,41.4,100.0
2021-09-09 04:43:00,22.5416,41.6,100.0
2021-09-09 05:01:00,22.5418,41.8,100.0
2021-09-09 05:08:00,22.5412,41.2,100.0
2021-09-09 05:10:00,22.5408,40.8,100.0
2021-09-09 05:19:00,22.5398,39.8,100.0
2021-09-09 06:20:00,22.1386,38.6,100.0
2021-09-09 06:44:00,22.1379,37.9,100.0
2021-09-09 07:28:00,21.8383,38.3,100.0
2021-09-09 07:35:00,21.8382,38.2,100.0
2021-09-09 08:15:00,21.739,39.0,100.0
2021-09-09 13:05:00,20.4512,51.2,100.0
2021-09-09 13:08:00,20.3508,50.8,100.0
2021-09-09 21:03:00,20.0525,52.5,100.0
2021-09-10 05:11:00,21.14665,46.650000000000006,100.0
2021-09-10 05:13:00,21.14665,46.650000000000006,100.0
2021-09-10 05:14:00,21.1466,46.6,100.0
2021-09-10 05:17:00,21.1466,46.6,100.0
2021-09-10 05:18:00,21.14645,46.45,100.0
2021-09-10 05:21:00,21.14645,46.45,100.0
2021-09-10 05:22:00,21.1465,46.5,100.0
2021-09-10 05:35:00,21.1466,46.6,100.0
2021-09-10 05:52:00,21.1469,46.9,100.0
2021-09-10 05:53:00,21.1469,46.9,100.0
2021-09-10 06:20:00,21.047,47.0,100.0
2021-09-10 07:07:00,20.8462,46.2,100.0
2021-09-10 08:07:00,20.5463,46.3,100.0
2021-09-10 08:15:00,20.5464,46.4,100.0
2021-09-10 08:16:00,20.5464,46.4,100.0
2021-09-10 08:17:00,20.513066666666663,46.4,100.0
2021-09-10 08:18:00,20.4964,46.4,100.0
2021-09-10 08:20:00,20.5464,46.4,100.0
2021-09-10 08:21:00,20.446475,46.475,100.0
2021-09-10 08:22:00,20.4465,46.5,100.0
2021-09-10 08:23:00,20.4465,46.5,100.0
2021-09-10 08:25:00,20.4465,46.5,100.0
2021-09-10 08:26:00,20.446550000000002,46.55,100.0
2021-09-10 08:27:00,20.4466,46.6,100.0
2021-09-10 08:28:00,20.4466,46.6,100.0
2021-09-10 08:29:00,20.4467,46.7,100.0
2021-09-10 08:30:00,20.4466,46.6,100.0
2021-09-10 08:31:00,20.4466,46.6,100.0
2021-09-10 08:34:00,20.4467,46.7,100.0
2021-09-10 08:36:00,20.4466,46.6,100.0
2021-09-10 08:37:00,20.4467,46.7,100.0
2021-09-10 08:39:00,20.4469,46.9,100.0
2021-09-10 08:40:00,20.3468,46.8,100.0
2021-09-10 08:41:00,20.3467,46.7,100.0
2021-09-10 08:43:00,20.346850000000003,46.849999999999994,100.0
2021-09-10 08:44:00,20.3968,46.8,100.0
2021-09-10 08:45:00,20.3468,46.79999999999999,100.0
2021-09-10 08:46:00,20.3468,46.8,100.0
2021-09-10 08:48:00,20.346825000000003,46.824999999999996,100.0
2021-09-10 08:50:00,20.346833333333336,46.833333333333336,100.0
2021-09-10 08:51:00,20.3469,46.9,100.0
2021-09-10 08:52:00,20.3469,46.9,100.0
2021-09-10 08:53:00,20.34695,46.95,100.0
2021-09-10 08:54:00,20.347,47.0,100.0
2021-09-10 08:55:00,20.347,47.0,100.0
2021-09-10 08:56:00,20.3469,46.9,100.0
2021-09-10 09:12:00,20.2473,47.3,100.0
2021-09-10 09:19:00,20.2474,47.4,100.0
2021-09-10 09:20:00,20.1475,47.5,100.0
2021-09-10 09:23:00,20.1475,47.5,100.0
2021-09-10 09:25:00,20.180899999999998,47.56666666666666,100.0
2021-09-10 09:27:00,20.2476,47.6,100.0
2021-09-10 09:29:00,20.214266666666663,47.6,100.0
2021-09-10 09:30:00,20.1476,47.6,100.0
2021-09-10 09:31:00,20.1976,47.6,100.0
2021-09-10 09:32:00,20.1476,47.6,100.0
2021-09-12 07:48:00,19.1482,48.2,100.0
2021-09-12 09:22:00,18.6489,48.9,100.0
2021-09-12 09:24:00,18.6491,49.1,100.0
2021-09-12 09:35:00,18.6491,49.1,100.0
2021-09-12 10:41:00,18.3493,49.3,100.0
2021-09-12 10:58:00,18.2494,49.4,100.0
2021-09-12 11:03:00,18.2494,49.4,100.0
2021-09-12 11:04:00,18.2494,49.4,100.0
2021-09-12 23:16:00,18.0537,53.7,100.0
2021-09-13 02:22:00,20.5483,48.3,100.0
2021-09-13 03:14:00,20.9472,47.2,100.0
2021-09-13 03:40:00,21.0469,46.9,100.0
2021-09-13 03:58:00,21.1467,46.7,100.0
2021-09-13 03:59:00,21.1467,46.7,100.0
2021-09-13 04:00:00,21.0467,46.7,100.0
2021-09-13 04:55:00,21.0464,46.400000000000006,100.0
2021-09-13 05:36:00,20.8467,46.7,100.0
2021-09-13 05:38:00,20.880033333333333,46.70000000000001,100.0
2021-09-13 05:39:00,20.8467,46.7,100.0
2021-09-13 05:41:00,20.8468,46.8,100.0
2021-09-13 05:43:00,20.8468,46.8,100.0
2021-09-13 05:47:00,20.8468,46.8,100.0
2021-09-13 06:54:00,20.6474,47.4,100.0
2021-09-13 06:56:00,20.6475,47.5,100.0
2021-09-13 06:57:00,20.5474,47.4,100.0
2021-09-13 06:59:00,20.5475,47.5,100.0
2021-09-13 07:01:00,20.5474,47.4,100.0
2021-09-13 07:03:00,20.5474,47.4,100.0
2021-09-13 07:42:00,20.2474,47.4,100.0
2021-09-13 08:21:00,19.9472,47.2,100.0
2021-09-13 08:42:00,19.7673,47.3,100.0
2021-09-13 08:43:00,19.7723,47.3,100.0
2021-09-13 08:44:00,19.747149999999998,47.150000000000006,100.0
2021-09-13 08:45:00,19.7473,47.3,100.0
2021-09-13 08:46:00,19.747333333333334,47.333333333333336,100.0
2021-09-13 08:47:00,19.7472,47.2,100.0
2021-09-13 08:48:00,19.747349999999997,47.349999999999994,100.0
2021-09-13 08:49:00,19.7474,47.4,100.0
2021-09-13 08:50:00,19.7474,47.4,100.0
2021-09-13 08:51:00,19.747349999999997,47.349999999999994,100.0
2021-09-13 08:52:00,19.747266666666665,47.26666666666667,100.0
2021-09-13 08:53:00,19.74728,47.279999999999994,100.0
2021-09-13 08:54:00,19.747359999999997,47.36,100.0
2021-09-13 08:55:00,19.747374999999998,47.375,100.0
2021-09-13 08:56:00,19.680666666666667,47.333333333333336,100.0
2021-09-13 08:57:00,19.68724,47.239999999999995,100.0
2021-09-13 08:58:00,19.647325000000002,47.324999999999996,100.0
2021-09-13 08:59:00,19.6474,47.4,100.0
2021-09-13 09:01:00,19.647225000000002,47.225,100.0
2021-09-13 09:02:00,19.6474,47.4,100.0
2021-09-13 09:03:00,19.64725,47.25,100.0
2021-09-13 09:04:00,19.647333333333336,47.333333333333336,100.0
2021-09-13 09:05:00,19.6474,47.4,100.0
2021-09-13 09:06:00,19.647266666666667,47.26666666666667,100.0
2021-09-13 09:07:00,19.64725,47.25,100.0
2021-09-13 09:08:00,19.647350000000003,47.349999999999994,100.0
2021-09-13 09:09:00,19.6474,47.4,100.0
2021-09-13 09:10:00,19.6473,47.3,100.0
2021-09-13 09:11:00,19.647385714285715,47.385714285714286,100.0
2021-09-13 09:12:00,19.647375,47.375,100.0
2021-09-13 09:13:00,19.647325000000002,47.324999999999996,100.0
2021-09-13 09:14:00,19.6474,47.4,100.0
2021-09-13 09:15:00,19.6474,47.4,100.0
2021-09-13 09:16:00,19.6474,47.4,100.0
2021-09-13 09:17:00,19.647325000000002,47.324999999999996,100.0
2021-09-13 09:18:00,19.607400000000002,47.4,100.0
2021-09-13 09:19:00,19.64745,47.45,100.0
2021-09-13 09:20:00,19.61406666666667,47.4,100.0
2021-09-13 09:21:00,19.6474,47.4,100.0
2021-09-13 09:22:00,19.58728,47.279999999999994,100.0
2021-09-13 09:23:00,19.584875,47.375,100.0
2021-09-13 09:24:00,19.5474,47.4,100.0
2021-09-13 09:25:00,19.547225,47.225,100.0
2021-09-13 09:26:00,19.54736,47.36,100.0
2021-09-13 09:27:00,19.547475,47.475,100.0
2021-09-13 09:28:00,19.547383333333332,47.38333333333333,100.0
2021-09-13 09:29:00,19.5474,47.4,100.0
2021-09-13 09:30:00,19.547375,47.375,100.0
2021-09-13 09:31:00,19.54732,47.32,100.0
2021-09-13 09:32:00,19.547433333333334,47.43333333333334,100.0
2021-09-13 09:33:00,19.5474,47.4,100.0
2021-09-13 09:34:00,19.4474,47.4,100.0
2021-09-13 09:35:00,19.50748,47.480000000000004,100.0
2021-09-13 09:36:00,19.4474,47.4,100.0
2021-09-13 09:37:00,19.472324999999998,47.324999999999996,100.0
2021-09-13 09:38:00,19.44738,47.379999999999995,100.0
2021-09-13 09:39:00,19.47245,47.45,100.0
2021-09-13 09:40:00,19.46744,47.44,100.0
2021-09-13 09:41:00,19.447349999999997,47.349999999999994,100.0
2021-09-13 09:42:00,19.4474,47.4,100.0
2021-09-13 09:43:00,19.46744,47.44,100.0
2021-09-13 09:44:00,19.44745,47.45,100.0
2021-09-13 09:45:00,19.4475,47.5,100.0
2021-09-13 09:46:00,19.447485714285715,47.48571428571428,100.0
2021-09-13 09:47:00,19.44745,47.45,100.0
2021-09-13 09:48:00,19.4474,47.4,100.0
2021-09-13 09:49:00,19.4474,47.4,100.0
2021-09-13 09:50:00,19.42748,47.480000000000004,100.0
2021-09-13 09:51:00,19.414066666666667,47.4,100.0
2021-09-13 09:52:00,19.447475,47.475,100.0
2021-09-13 09:53:00,19.3475,47.5,100.0
2021-09-13 09:54:00,19.397475,47.475,100.0
2021-09-13 09:55:00,19.347466666666666,47.46666666666667,100.0
2021-09-13 09:56:00,19.359975,47.475,100.0
2021-09-13 09:57:00,19.37245,47.45,100.0
2021-09-13 09:58:00,19.3475,47.5,100.0
2021-09-13 09:59:00,19.3475,47.5,100.0
2021-09-13 10:00:00,19.3476,47.6,100.0
2021-09-13 10:01:00,19.3476,47.6,100.0
2021-09-13 10:02:00,19.3476,47.6,100.0
2021-09-13 10:03:00,19.34765,47.650000000000006,100.0
2021-09-13 10:04:00,19.34768,47.68,100.0
2021-09-13 10:05:00,19.3477,47.7,100.0
2021-09-13 10:06:00,19.34762,47.620000000000005,100.0
2021-09-13 10:07:00,19.34765,47.650000000000006,100.0
2021-09-13 10:09:00,19.3477,47.7,100.0
2021-09-13 10:10:00,19.331033333333334,47.70000000000001,100.0
2021-09-13 10:11:00,19.28103333333333,47.70000000000001,100.0
2021-09-13 10:12:00,19.31436666666667,47.70000000000001,100.0
2021-09-13 10:13:00,19.2477,47.70000000000001,100.0
2021-09-13 10:14:00,19.2477,47.7,100.0
2021-09-13 10:15:00,19.2477,47.7,100.0
2021-09-13 10:17:00,19.2477,47.7,100.0
2021-09-13 10:18:00,19.2477,47.7,100.0
2021-09-13 10:19:00,19.2477,47.70000000000001,100.0
2021-09-13 10:20:00,19.24775,47.75,100.0
2021-09-13 10:21:00,19.2477,47.7,100.0
2021-09-13 10:22:00,19.2477,47.7,100.0
2021-09-13 10:24:00,19.24775,47.75,100.0
2021-09-13 10:25:00,19.214466666666667,47.79999999999999,100.0
2021-09-13 10:26:00,19.1978,47.8,100.0
2021-09-13 10:27:00,19.181133333333335,47.79999999999999,100.0
2021-09-13 10:28:00,19.1978,47.8,100.0
2021-09-13 10:29:00,19.1478,47.8,100.0
2021-09-13 10:30:00,19.1478,47.8,100.0
2021-09-13 10:31:00,19.1478,47.8,100.0
2021-09-13 10:33:00,19.1478,47.8,100.0
2021-09-13 10:34:00,19.1479,47.9,100.0
2021-09-13 10:35:00,19.1478,47.79999999999999,100.0
2021-09-13 10:36:00,19.147820000000003,47.82,100.0
2021-09-13 10:37:00,19.147820000000003,47.82,100.0
2021-09-13 10:38:00,19.1478,47.79999999999999,100.0
2021-09-13 10:39:00,19.1478,47.8,100.0
2021-09-13 10:41:00,19.14784,47.839999999999996,100.0
2021-09-13 10:42:00,19.1479,47.9,100.0
2021-09-13 10:43:00,19.1479,47.9,100.0
2021-09-13 10:44:00,19.14786666666667,47.86666666666667,100.0
2021-09-13 10:45:00,19.147885714285714,47.885714285714286,100.0
2021-09-13 10:46:00,19.1479,47.9,100.0
2021-09-13 10:47:00,19.1479,47.9,100.0
2021-09-13 10:48:00,19.147875,47.875,100.0
2021-09-13 10:49:00,19.1479,47.9,100.0
2021-09-13 10:50:00,19.1479,47.9,100.0
2021-09-13 10:51:00,19.1479,47.9,100.0
2021-09-13 10:52:00,19.1479,47.9,100.0
2021-09-13 10:53:00,19.1479,47.9,100.0
2021-09-13 10:54:00,19.1479,47.9,100.0
2021-09-13 10:55:00,19.14793333333333,47.93333333333334,100.0
2021-09-13 10:56:00,19.097949999999997,47.95,100.0
2021-09-13 10:57:00,19.147966666666665,47.96666666666667,100.0
2021-09-13 10:58:00,19.114633333333334,47.96666666666667,100.0
2021-09-13 10:59:00,19.1479,47.9,100.0
2021-09-13 11:02:00,19.097949999999997,47.95,100.0
2021-09-13 11:03:00,19.048,48.0,100.0
2021-09-13 11:04:00,19.114666666666665,48.0,100.0
2021-09-13 11:05:00,19.048,48.0,100.0
2021-09-13 11:06:00,19.048,48.0,100.0
2021-09-13 11:07:00,19.048,48.0,100.0
2021-09-13 11:08:00,19.048,48.0,100.0
2021-09-13 11:09:00,19.062271428571428,47.98571428571428,100.0
2021-09-13 11:10:00,19.073,48.0,100.0
2021-09-13 11:11:00,19.048,48.0,100.0
2021-09-13 11:12:00,19.048,48.0,100.0
2021-09-13 11:13:00,19.014666666666667,48.0,100.0
2021-09-13 11:14:00,19.023,48.0,100.0
2021-09-13 11:16:00,19.031333333333333,48.0,100.0
2021-09-13 11:17:00,19.028,48.0,100.0
2021-09-13 11:18:00,18.948025,48.025,100.0
2021-09-13 11:19:00,18.97305,48.05,100.0
2021-09-13 11:20:00,18.948,48.0,100.0
2021-09-13 11:21:00,18.981333333333335,48.0,100.0
2021-09-13 11:22:00,18.973100000000002,48.1,100.0
2021-09-13 11:23:00,18.9481,48.1,100.0
2021-09-13 11:24:00,18.962357142857144,48.07142857142857,100.0
2021-09-13 11:25:00,18.9481,48.1,100.0
2021-09-13 11:26:00,18.9481,48.1,100.0
2021-09-13 11:27:00,18.9481,48.1,100.0
2021-09-13 11:28:00,18.9481,48.1,100.0
2021-09-13 11:29:00,18.9481,48.1,100.0
2021-09-13 11:30:00,18.9481,48.1,100.0
2021-09-13 11:31:00,18.9481,48.1,100.0
2021-09-13 11:32:00,18.9481,48.1,100.0
2021-09-13 11:37:00,18.9481,48.1,100.0
2021-09-13 11:38:00,18.881433333333334,48.1,100.0
2021-09-13 11:39:00,18.9482,48.2,100.0
2021-09-13 11:41:00,18.914833333333334,48.166666666666664,100.0
2021-09-13 11:42:00,18.8482,48.2,100.0
2021-09-13 11:43:00,18.848166666666668,48.166666666666664,100.0
2021-09-13 11:45:00,18.8482,48.2,100.0
2021-09-13 11:46:00,18.8481,48.1,100.0
2021-09-13 11:47:00,18.8482,48.2,100.0
2021-09-13 11:48:00,18.8482,48.2,100.0
2021-09-13 11:49:00,18.8482,48.2,100.0
2021-09-13 11:51:00,18.8482,48.2,100.0
2021-09-13 11:52:00,18.8482,48.20000000000001,100.0
2021-09-13 11:53:00,18.8482,48.20000000000001,100.0
2021-09-13 11:54:00,18.8482,48.20000000000001,100.0
2021-09-13 11:55:00,18.8482,48.2,100.0
2021-09-13 11:56:00,18.8482,48.2,100.0
2021-09-13 11:57:00,18.8482,48.2,100.0
2021-09-13 11:58:00,18.7982,48.2,100.0
2021-09-13 11:59:00,18.84825,48.25,100.0
2021-09-13 12:00:00,18.781533333333332,48.20000000000001,100.0
2021-09-13 12:01:00,18.7482,48.20000000000001,100.0
2021-09-13 12:03:00,18.79825,48.25,100.0
2021-09-13 12:04:00,18.7483,48.3,100.0
2021-09-13 12:06:00,18.7483,48.3,100.0
2021-09-13 12:07:00,18.74825,48.25,100.0
2021-09-13 12:08:00,18.7483,48.29999999999999,100.0
2021-09-13 12:09:00,18.7483,48.29999999999999,100.0
2021-09-13 12:10:00,18.7483,48.3,100.0
2021-09-13 12:11:00,18.7483,48.3,100.0
2021-09-13 12:12:00,18.7483,48.3,100.0
2021-09-13 12:13:00,18.7483,48.3,100.0
2021-09-13 12:14:00,18.7483,48.3,100.0
2021-09-13 12:15:00,18.7483,48.3,100.0
2021-09-13 12:16:00,18.7483,48.3,100.0
2021-09-13 12:17:00,18.7483,48.3,100.0
2021-09-13 12:18:00,18.6483,48.3,100.0
2021-09-13 12:19:00,18.748325,48.324999999999996,100.0
2021-09-13 12:20:00,18.748333333333335,48.333333333333336,100.0
2021-09-13 12:21:00,18.698349999999998,48.349999999999994,100.0
2021-09-13 12:22:00,18.6483,48.3,100.0
2021-09-13 12:23:00,18.64835,48.349999999999994,100.0
2021-09-13 12:24:00,18.6483,48.3,100.0
2021-09-13 12:25:00,18.6484,48.4,100.0
2021-09-13 12:26:00,18.648366666666664,48.36666666666667,100.0
2021-09-13 12:27:00,18.648366666666664,48.36666666666667,100.0
2021-09-13 12:28:00,18.64833333333333,48.333333333333336,100.0
2021-09-13 12:29:00,18.648366666666664,48.36666666666667,100.0
2021-09-13 12:30:00,18.6484,48.4,100.0
2021-09-13 12:31:00,18.6484,48.4,100.0
2021-09-13 12:32:00,18.6484,48.4,100.0
2021-09-13 12:33:00,18.6484,48.4,100.0
2021-09-13 12:34:00,18.6484,48.4,100.0
2021-09-13 12:35:00,18.6484,48.4,100.0
2021-09-13 12:36:00,18.6484,48.4,100.0
2021-09-13 12:37:00,18.6484,48.4,100.0
2021-09-13 12:38:00,18.6484,48.4,100.0
2021-09-13 12:39:00,18.6484,48.4,100.0
2021-09-13 12:40:00,18.6484,48.4,100.0
2021-09-13 12:41:00,18.648449999999997,48.45,100.0
2021-09-13 12:42:00,18.6484,48.4,100.0
2021-09-13 12:43:00,18.6484,48.4,100.0
2021-09-13 12:44:00,18.6484,48.4,100.0
2021-09-13 12:45:00,18.6484,48.4,100.0
2021-09-13 12:46:00,18.6484,48.4,100.0
2021-09-13 12:47:00,18.615066666666667,48.4,100.0
2021-09-13 12:48:00,18.631733333333333,48.4,100.0
2021-09-13 12:49:00,18.598399999999998,48.4,100.0
2021-09-13 12:50:00,18.5684,48.4,100.0
2021-09-13 12:51:00,18.5484,48.4,100.0
2021-09-13 12:52:00,18.548433333333335,48.43333333333334,100.0
2021-09-13 12:53:00,18.5484,48.4,100.0
2021-09-13 12:54:00,18.548450000000003,48.45,100.0
2021-09-13 12:55:00,18.5484,48.4,100.0
2021-09-13 12:56:00,18.5484,48.4,100.0
2021-09-13 12:57:00,18.5484,48.4,100.0
2021-09-13 12:58:00,18.5484,48.4,100.0
2021-09-13 12:59:00,18.5484,48.4,100.0
2021-09-13 13:00:00,18.5484,48.4,100.0
2021-09-13 13:01:00,18.5484,48.4,100.0
2021-09-13 13:02:00,18.5484,48.4,100.0
2021-09-13 13:03:00,18.523400000000002,48.4,100.0
2021-09-13 13:04:00,18.49845,48.45,100.0
2021-09-13 13:05:00,18.4484,48.4,100.0
2021-09-13 13:06:00,18.4484,48.4,100.0
2021-09-13 13:07:00,18.481733333333334,48.4,100.0
2021-09-13 13:08:00,18.4484,48.4,100.0
2021-09-13 13:09:00,18.4484,48.4,100.0
2021-09-13 13:11:00,18.4484,48.4,100.0
2021-09-13 13:12:00,18.4484,48.4,100.0
2021-09-13 13:13:00,18.4484,48.4,100.0
2021-09-13 13:15:00,18.4484,48.4,100.0
2021-09-13 13:16:00,18.4484,48.4,100.0
2021-09-13 13:17:00,18.4484,48.4,100.0
2021-09-13 13:18:00,18.4484,48.4,100.0
2021-09-13 13:19:00,18.4484,48.4,100.0
2021-09-13 13:20:00,18.4484,48.4,100.0
2021-09-13 13:21:00,18.3484,48.4,100.0
2021-09-13 13:22:00,18.4484,48.4,100.0
2021-09-13 13:23:00,18.3484,48.4,100.0
2021-09-13 13:24:00,18.398400000000002,48.4,100.0
2021-09-13 13:25:00,18.4484,48.4,100.0
2021-09-13 13:26:00,18.4484,48.4,100.0
2021-09-13 13:27:00,18.398400000000002,48.4,100.0
2021-09-13 13:28:00,18.3484,48.4,100.0
2021-09-13 13:29:00,18.3484,48.4,100.0
2021-09-13 13:30:00,18.3484,48.4,100.0
2021-09-13 13:31:00,18.3484,48.4,100.0
2021-09-13 13:32:00,18.3484,48.4,100.0
2021-09-13 13:33:00,18.3484,48.4,100.0
2021-09-13 13:34:00,18.3484,48.4,100.0
2021-09-13 13:35:00,18.3484,48.4,100.0
2021-09-13 13:36:00,18.3484,48.4,100.0
2021-09-13 13:37:00,18.2984,48.4,100.0
2021-09-13 13:38:00,18.3484,48.4,100.0
2021-09-13 13:39:00,18.3484,48.4,100.0
2021-09-13 13:40:00,18.3484,48.4,100.0
2021-09-13 13:41:00,18.3484,48.4,100.0
2021-09-13 13:42:00,18.315066666666667,48.4,100.0
2021-09-13 13:43:00,18.323425,48.425,100.0
2021-09-13 13:44:00,18.273475,48.475,100.0
2021-09-13 13:46:00,18.2485,48.5,100.0
2021-09-13 13:47:00,18.24845,48.45,100.0
2021-09-13 13:48:00,18.281833333333335,48.5,100.0
2021-09-13 13:50:00,18.2985,48.5,100.0
2021-09-13 13:51:00,18.2485,48.5,100.0
2021-09-13 13:52:00,18.2485,48.5,100.0
